ExpectedShippingDays,ActualShippingDays,Carrier,YShippingDistance,XShippingDistance,InBulkOrder,ShippingOrigin,OrderDate,OrderID,ShippingPriority,OnTimeDelivery,ProductId
12.055595397949219,12,BigBird,70,129,Single Order,New York City,12/26/21,f5961f34-4dba-4381-a84d-e3b2ce30edfd,Air,On Time,f1cb3845-019a-4fa9-99f3-111c03158514
15.949567794799805,16,Shipper,-89,48,Single Order,Houston,6/21/21,53d86ce0-e10b-46e0-bfa4-362ee3c4ddab,Express,On Time,f1cb3845-019a-4fa9-99f3-111c03158514
10.259605407714844,13,Shipper,-203,70,Bulk Order,Salt Lake City,4/9/21,3be3daaa-fa7b-4385-b7cf-46bd048e42f8,Express,On Time,f1cb3845-019a-4fa9-99f3-111c03158514
13.02446174621582,14,Shipper,9,194,Bulk Order,Las Vegas,4/28/21,1496b25b-d50c-4d05-9aab-796336a2cf18,Ground,On Time,f1cb3845-019a-4fa9-99f3-111c03158514
14.340043067932129,15,BigBird,136,62,Single Order,Seattle,2/24/21,c8c08d2c-6cb4-4a00-b75e-b640b198ed53,Air,On Time,f1cb3845-019a-4fa9-99f3-111c03158514
9.103052139282227,9,MicroCarrier,33,-82,Bulk Order,Salt Lake City,1/27/20,d9ce44ef-bc11-4e50-97de-91919f932475,Express,On Time,f1cb3845-019a-4fa9-99f3-111c03158514
10.951835632324219,11,Shipper,-15,124,Bulk Order,New York City,2/1/21,0b0cf275-78b5-408a-8f92-0a00bcc5aa16,Express,On Time,f1cb3845-019a-4fa9-99f3-111c03158514
10.934600830078125,11,BigBird,35,130,Bulk Order,Salt Lake City,1/7/20,ba894ad0-5fdf-47df-ae7d-46c7c5f5be39,Express,On Time,f1cb3845-019a-4fa9-99f3-111c03158514
13.574703216552734,16,BigBird,-82,136,Single Order,Chicago,5/13/21,03b78c1c-027a-4a7d-83a1-a1f4d3c1c519,Air,Late,f1cb3845-019a-4fa9-99f3-111c03158514
15.411971092224121,21,MicroCarrier,45,-205,Single Order,Las Vegas,6/13/20,a88ae1fd-2325-450e-ba27-269838b9116e,Ground,Late,f1cb3845-019a-4fa9-99f3-111c03158514
15.902710914611816,16,BigBird,37,-82,Single Order,Houston,3/24/20,a3015079-a4e5-406a-8783-82c11573cafb,Air,On Time,f1cb3845-019a-4fa9-99f3-111c03158514
13.848657608032227,14,GlobalFreight,-165,-54,Single Order,Houston,5/12/21,adda595b-5f9c-4668-9248-d1afe281731b,Air,On Time,f1cb3845-019a-4fa9-99f3-111c03158514
12.065704345703125,12,MicroCarrier,8,142,Single Order,Atlanta,11/14/20,573f5838-9764-440d-9a05-60227afc7401,Express,On Time,f1cb3845-019a-4fa9-99f3-111c03158514
14.977462768554688,19,BigBird,-155,-99,Single Order,Houston,12/8/21,f5d1846a-0db7-47b9-b5ca-f4e011330412,Standard,Late,f1cb3845-019a-4fa9-99f3-111c03158514
12.91323471069336,13,BigBird,36,-100,Bulk Order,New York City,4/28/20,f0ad3b4b-7569-4b2d-80b1-7bf6ea14a9a6,Standard,On Time,f1cb3845-019a-4fa9-99f3-111c03158514
12.862985610961914,13,MicroCarrier,-69,81,Bulk Order,Las Vegas,7/22/20,f86b7290-7a64-4eb7-be43-74c72f0ce15c,Ground,On Time,f1cb3845-019a-4fa9-99f3-111c03158514
6.785225868225098,7,MicroCarrier,155,9,Bulk Order,Salt Lake City,5/22/21,ebcc84b7-299e-4454-889e-25719f7b7b39,Express,On Time,f1cb3845-019a-4fa9-99f3-111c03158514
10.001028060913086,10,MicroCarrier,-177,8,Bulk Order,New York City,5/8/21,4277b603-17c3-4b4b-9393-35e0d096645d,Express,On Time,f1cb3845-019a-4fa9-99f3-111c03158514
14.098302841186523,14,GlobalFreight,74,55,Single Order,Seattle,7/25/21,3c5b3469-161e-4b6f-bb36-a488acc98860,Standard,On Time,f1cb3845-019a-4fa9-99f3-111c03158514
13.696453094482422,19,MicroCarrier,38,243,Bulk Order,Las Vegas,10/2/21,f8e168f0-de0b-4f77-844c-dffd529441b5,Standard,Late,f1cb3845-019a-4fa9-99f3-111c03158514
10.104796409606934,10,GlobalFreight,7,-168,Bulk Order,New York City,2/7/20,e3af339e-f2e0-484d-b28d-261730057960,Air,On Time,f1cb3845-019a-4fa9-99f3-111c03158514
15.797327041625977,16,MicroCarrier,36,98,Single Order,Seattle,5/8/21,6f044e6b-a216-4b6e-a4dd-a43fba778695,Standard,On Time,f1cb3845-019a-4fa9-99f3-111c03158514
13.198535919189453,15,GlobalFreight,-81,76,Bulk Order,Chicago,5/6/20,605b898d-e70c-47e4-85ba-d6e2cc46c10b,Ground,Late,571440c6-37cd-4774-bc4c-cdba7b41b6be
14.989107131958008,15,Shipper,123,-20,Single Order,San Francisco,1/22/21,a45383c2-6b9c-4ece-b620-a030cbb93c04,Express,On Time,571440c6-37cd-4774-bc4c-cdba7b41b6be
11.204717636108398,11,GlobalFreight,81,46,Bulk Order,Las Vegas,8/22/20,ed6cb2c5-e104-4407-a389-9271bd861165,Ground,On Time,571440c6-37cd-4774-bc4c-cdba7b41b6be
13.989481925964355,22,GlobalFreight,29,231,Bulk Order,Chicago,2/19/20,dabfdc82-34c2-4fd5-8a77-4a571637f87d,Ground,Late,571440c6-37cd-4774-bc4c-cdba7b41b6be
13.132699966430664,14,BigBird,16,231,Single Order,Seattle,3/31/21,25f73870-04f7-4507-a1bd-d563d0195218,Air,On Time,571440c6-37cd-4774-bc4c-cdba7b41b6be
9.582448959350586,9,Shipper,93,45,Bulk Order,Salt Lake City,8/9/21,a8be4823-ff37-449c-8f96-5dfa184b96d2,Air,On Time,571440c6-37cd-4774-bc4c-cdba7b41b6be
4.133849620819092,4,GlobalFreight,115,-45,Bulk Order,Salt Lake City,12/27/21,9c56ef23-16b2-4a6a-8ef1-a1a3a984e415,Express,On Time,571440c6-37cd-4774-bc4c-cdba7b41b6be
14.83853530883789,15,Shipper,-20,-156,Single Order,Seattle,2/4/21,77907328-3c04-463c-afbd-11265ed9b4eb,Express,On Time,571440c6-37cd-4774-bc4c-cdba7b41b6be
12.974384307861328,14,GlobalFreight,-33,-211,Bulk Order,Atlanta,2/11/20,cb49976f-c16d-4e93-9313-8276245e3e77,Ground,On Time,571440c6-37cd-4774-bc4c-cdba7b41b6be
13.00018310546875,14,GlobalFreight,190,-72,Bulk Order,San Francisco,6/30/21,dddb4fbc-5537-4c99-99a0-e5f3264561c2,Ground,On Time,571440c6-37cd-4774-bc4c-cdba7b41b6be
14.904733657836914,21,GlobalFreight,-90,-128,Single Order,Las Vegas,2/15/21,856ed2c5-45cb-4f6a-b43c-3f7a2b89048d,Standard,Late,571440c6-37cd-4774-bc4c-cdba7b41b6be
16.740962982177734,17,BigBird,165,45,Single Order,Seattle,9/11/20,7760e6cf-d25f-43b9-96ff-af2c46f99a13,Air,On Time,571440c6-37cd-4774-bc4c-cdba7b41b6be
14.515999794006348,22,GlobalFreight,-96,-88,Bulk Order,Seattle,2/9/20,9efd5a20-c9e6-49d3-be7e-f2511acb1c56,Ground,Late,571440c6-37cd-4774-bc4c-cdba7b41b6be
15.8622465133667,16,BigBird,-38,-79,Single Order,Atlanta,2/3/20,479fcc8d-a801-4b79-858a-6b18c47ab0a2,Express,On Time,571440c6-37cd-4774-bc4c-cdba7b41b6be
15.30617904663086,17,Shipper,29,339,Single Order,Houston,10/8/20,e278e01c-ae45-41c0-91d0-01e0be8fa2f6,Ground,On Time,571440c6-37cd-4774-bc4c-cdba7b41b6be
8.024084091186523,8,GlobalFreight,173,-8,Bulk Order,Salt Lake City,7/31/21,e35c0d13-9b4f-427e-b639-fa32c60c6cba,Air,On Time,571440c6-37cd-4774-bc4c-cdba7b41b6be
15.010522842407227,16,BigBird,261,22,Single Order,Houston,4/5/20,f1622e21-b04e-4a04-96a9-1293f6a912c6,Standard,On Time,571440c6-37cd-4774-bc4c-cdba7b41b6be
12.0245361328125,12,GlobalFreight,-105,-26,Bulk Order,Las Vegas,5/21/20,29614abb-0006-4460-8cde-e3edfb55b3a1,Standard,On Time,571440c6-37cd-4774-bc4c-cdba7b41b6be
15.046624183654785,16,MicroCarrier,-37,365,Single Order,Seattle,2/14/20,9bd0eb4a-49e7-474d-a3ad-ef4629a0ee40,Ground,On Time,571440c6-37cd-4774-bc4c-cdba7b41b6be
14.259400367736816,15,GlobalFreight,22,116,Bulk Order,San Francisco,1/6/20,f56de359-79f9-4cd1-b13b-ac478768e0a4,Ground,On Time,571440c6-37cd-4774-bc4c-cdba7b41b6be
14.088556289672852,15,GlobalFreight,124,26,Bulk Order,Houston,2/9/20,8449c70d-72ad-4f8d-a7a4-fd7a91afab86,Ground,On Time,571440c6-37cd-4774-bc4c-cdba7b41b6be
10.980104446411133,11,MicroCarrier,183,-18,Bulk Order,Las Vegas,7/24/21,f6bef495-119e-4b2c-ba0a-12d5a8916788,Express,On Time,571440c6-37cd-4774-bc4c-cdba7b41b6be
13.48256778717041,13,GlobalFreight,-183,30,Bulk Order,Houston,3/26/21,6fbacf2f-766c-4461-b614-5edcb1d21a5f,Standard,Late,571440c6-37cd-4774-bc4c-cdba7b41b6be
14.975292205810547,15,Shipper,-102,51,Single Order,Houston,1/3/20,126efbc8-53d4-4f3e-ad6f-2d5765768859,Express,On Time,571440c6-37cd-4774-bc4c-cdba7b41b6be
14.789949417114258,16,MicroCarrier,-305,-18,Bulk Order,Chicago,6/10/20,a4d98c0f-472f-4bee-bb37-9d6440c7ebd2,Ground,On Time,571440c6-37cd-4774-bc4c-cdba7b41b6be
12.860456466674805,12,GlobalFreight,212,35,Bulk Order,Chicago,8/31/20,b497621d-fa39-485f-98e9-0c8a314bfffc,Standard,Late,571440c6-37cd-4774-bc4c-cdba7b41b6be
13.048551559448242,14,MicroCarrier,-153,-61,Bulk Order,Chicago,1/16/21,c381b165-f821-4be8-b7df-20e94e381de2,Standard,On Time,571440c6-37cd-4774-bc4c-cdba7b41b6be
11.962518692016602,12,BigBird,-54,190,Single Order,New York City,1/1/21,79a6676c-6253-43c8-83dc-dd6eee36a42b,Express,On Time,571440c6-37cd-4774-bc4c-cdba7b41b6be
13.54519271850586,14,BigBird,176,22,Single Order,San Francisco,9/29/21,16550762-75ad-45ff-80ae-ee3a34227d17,Express,On Time,571440c6-37cd-4774-bc4c-cdba7b41b6be
8.085819244384766,8,MicroCarrier,-18,-104,Bulk Order,Salt Lake City,10/21/21,fa133f27-9b51-4da8-b490-1c9f50029b4f,Express,On Time,571440c6-37cd-4774-bc4c-cdba7b41b6be
14.303825378417969,18,GlobalFreight,-231,11,Bulk Order,Atlanta,10/2/20,a4a1fc2e-4243-49f3-a1a9-e7642fbe655e,Ground,Late,571440c6-37cd-4774-bc4c-cdba7b41b6be
13.210723876953125,18,MicroCarrier,237,-21,Bulk Order,Houston,5/8/21,e696c540-9d98-4901-85bd-d0231137586c,Standard,Late,571440c6-37cd-4774-bc4c-cdba7b41b6be
14.818817138671875,16,MicroCarrier,-14,269,Bulk Order,Atlanta,8/30/21,1588a6a7-64b4-4002-b5ed-1e0eb70365b4,Ground,On Time,571440c6-37cd-4774-bc4c-cdba7b41b6be
16.015975952148438,17,BigBird,57,253,Single Order,Las Vegas,9/27/21,3cc19590-b310-4af5-b2f7-a67a106747e5,Ground,On Time,571440c6-37cd-4774-bc4c-cdba7b41b6be
14.932337760925293,16,Shipper,95,-155,Single Order,Las Vegas,2/6/20,8600478f-409f-4487-bb16-d509433cc973,Standard,On Time,571440c6-37cd-4774-bc4c-cdba7b41b6be
6.872625350952148,7,GlobalFreight,49,114,Bulk Order,Salt Lake City,4/26/21,49b6376b-fb50-4b22-8813-bd7216ad2059,Express,On Time,571440c6-37cd-4774-bc4c-cdba7b41b6be
15.733718872070312,17,BigBird,45,139,Single Order,Atlanta,1/11/20,3c104bb2-3584-4d7c-85db-719108da25b1,Standard,On Time,571440c6-37cd-4774-bc4c-cdba7b41b6be
12.369522094726562,13,MicroCarrier,72,-138,Bulk Order,Houston,3/13/20,462bd48c-8964-40c7-8e9c-b15e0d757c70,Standard,On Time,571440c6-37cd-4774-bc4c-cdba7b41b6be
12.848772048950195,13,BigBird,-11,155,Bulk Order,New York City,6/21/20,4ff6339c-49bb-41f4-879c-8a82f5505f73,Ground,On Time,571440c6-37cd-4774-bc4c-cdba7b41b6be
11.030364036560059,11,GlobalFreight,42,-109,Bulk Order,Atlanta,5/23/21,48593561-ad9d-4658-9c55-a413d9cdbddf,Air,On Time,571440c6-37cd-4774-bc4c-cdba7b41b6be
14.9149169921875,15,GlobalFreight,52,64,Single Order,San Francisco,8/19/21,9577d69a-0a8d-4d23-ad01-eb5f538e2d2e,Air,On Time,571440c6-37cd-4774-bc4c-cdba7b41b6be
13.036197662353516,14,BigBird,-98,-92,Bulk Order,Chicago,11/4/20,8d5108f4-5d3e-4942-91db-0fdfd8907364,Ground,On Time,571440c6-37cd-4774-bc4c-cdba7b41b6be
12.019918441772461,12,GlobalFreight,-20,-112,Bulk Order,Chicago,8/14/20,89bdecb3-127e-4224-a2a1-21bcc589212f,Standard,On Time,571440c6-37cd-4774-bc4c-cdba7b41b6be
14.890460014343262,16,Shipper,234,13,Bulk Order,San Francisco,8/7/20,48c7a5d3-4e6b-41e2-887d-0bb8cb9c0d30,Ground,On Time,571440c6-37cd-4774-bc4c-cdba7b41b6be
14.067428588867188,14,BigBird,-90,-28,Single Order,Las Vegas,11/26/21,8459e1b4-3c75-4286-b1cf-cb898c30c543,Express,On Time,571440c6-37cd-4774-bc4c-cdba7b41b6be
13.17739486694336,13,BigBird,30,72,Single Order,New York City,9/12/20,294620d9-1a78-4344-91e0-b9ae4c1fd443,Standard,On Time,571440c6-37cd-4774-bc4c-cdba7b41b6be
15.885669708251953,18,MicroCarrier,-30,182,Single Order,Seattle,12/16/20,6f3e08c3-a0e5-4a84-b9a9-4a06aa3410a1,Ground,Late,571440c6-37cd-4774-bc4c-cdba7b41b6be
16.191884994506836,17,BigBird,-151,-8,Single Order,San Francisco,2/29/20,a86818fa-aa4c-43da-b0e3-50dcebdb8679,Ground,On Time,571440c6-37cd-4774-bc4c-cdba7b41b6be
16.638757705688477,18,BigBird,-52,-168,Single Order,Atlanta,10/14/21,469284fd-9fda-4582-ac67-2e7e884f4f23,Ground,On Time,571440c6-37cd-4774-bc4c-cdba7b41b6be
16.54869842529297,18,BigBird,163,110,Single Order,Salt Lake City,2/7/20,a06238a6-4cd9-4730-96ac-f617e420227a,Ground,On Time,571440c6-37cd-4774-bc4c-cdba7b41b6be
12.261923789978027,13,BigBird,-89,-184,Single Order,Houston,3/16/21,5b39a7a0-4daf-4404-a524-fe81709a6465,Express,On Time,571440c6-37cd-4774-bc4c-cdba7b41b6be
13.85609245300293,16,GlobalFreight,25,300,Bulk Order,Seattle,1/29/21,55cb8def-d932-4840-896a-af4ce73276f1,Ground,Late,571440c6-37cd-4774-bc4c-cdba7b41b6be
13.967843055725098,18,GlobalFreight,144,69,Bulk Order,Las Vegas,1/19/20,4c520566-1ad9-4e37-b6a9-b20d3d79fe3b,Ground,Late,571440c6-37cd-4774-bc4c-cdba7b41b6be
14.037123680114746,15,Shipper,26,189,Single Order,Atlanta,4/4/21,5acac5c9-7cab-4be5-8cc9-d013e03ef738,Standard,On Time,571440c6-37cd-4774-bc4c-cdba7b41b6be
10.019525527954102,10,Shipper,-43,-131,Bulk Order,Salt Lake City,11/10/21,340ec8be-2ace-4355-8c0f-54c66f291a76,Express,On Time,571440c6-37cd-4774-bc4c-cdba7b41b6be
16.095314025878906,17,Shipper,-103,155,Single Order,Seattle,3/10/20,6b3f5391-f3e2-4cc6-b838-3f07300181f4,Ground,On Time,571440c6-37cd-4774-bc4c-cdba7b41b6be
13.038032531738281,14,GlobalFreight,112,91,Bulk Order,Las Vegas,11/28/21,b695b155-2489-40a3-84bf-5915c0a373fb,Ground,On Time,571440c6-37cd-4774-bc4c-cdba7b41b6be
12.0486421585083,12,BigBird,-80,56,Single Order,New York City,8/26/20,263c2b0c-9b87-4565-b485-a146d9a55674,Express,On Time,571440c6-37cd-4774-bc4c-cdba7b41b6be
12.930177688598633,13,GlobalFreight,119,18,Bulk Order,Las Vegas,11/30/20,8a193b54-fc66-4ea3-a3f2-7d52289295f4,Air,On Time,571440c6-37cd-4774-bc4c-cdba7b41b6be
12.837098121643066,13,MicroCarrier,146,-31,Bulk Order,Houston,5/8/20,dd76d60c-e829-4ab3-a306-ef6ee33c60b2,Air,On Time,571440c6-37cd-4774-bc4c-cdba7b41b6be
12.77461051940918,22,GlobalFreight,160,-30,Bulk Order,New York City,12/6/20,6d7a8771-b276-4730-966e-b97635d4b9fc,Air,Late,571440c6-37cd-4774-bc4c-cdba7b41b6be
15.279218673706055,22,BigBird,-8,175,Single Order,Chicago,3/31/21,b3e239d4-ebce-437d-a959-7aeb41e06c29,Ground,Late,571440c6-37cd-4774-bc4c-cdba7b41b6be
14.008268356323242,15,Shipper,-63,105,Bulk Order,Las Vegas,4/15/21,cdc6b187-a5e7-4ee9-9a92-6fe3f7337498,Ground,On Time,571440c6-37cd-4774-bc4c-cdba7b41b6be
11.886247634887695,11,GlobalFreight,-85,43,Bulk Order,Las Vegas,11/28/21,02448d20-ac42-4ef8-9f69-04c6af9e57c9,Air,Late,571440c6-37cd-4774-bc4c-cdba7b41b6be
12.985052108764648,14,Shipper,19,225,Bulk Order,Houston,2/8/21,122acb4a-2d54-43c8-8a3a-3dcb06b757d1,Standard,On Time,571440c6-37cd-4774-bc4c-cdba7b41b6be
5.270066261291504,5,MicroCarrier,11,-152,Bulk Order,Salt Lake City,11/26/20,7e4ad2ed-c1b3-45a7-867e-0a8beb1795bc,Express,Late,571440c6-37cd-4774-bc4c-cdba7b41b6be
14.87232780456543,17,MicroCarrier,-66,-198,Single Order,Atlanta,10/20/21,b8a1c80b-ab8f-4514-854a-7e757e832500,Standard,Late,571440c6-37cd-4774-bc4c-cdba7b41b6be
13.951101303100586,14,MicroCarrier,149,-26,Single Order,Houston,12/6/20,d40ce079-6dab-4da1-a745-b1c47ec0d5dd,Standard,On Time,571440c6-37cd-4774-bc4c-cdba7b41b6be
15.300922393798828,16,BigBird,92,140,Single Order,San Francisco,10/20/20,fd1d8e68-ae28-4cb9-b42e-0c7b15b28a1b,Air,On Time,23c21966-e2b2-4967-b92b-60b4d89d877d
13.30428695678711,15,Shipper,-176,63,Single Order,Chicago,8/17/20,24ae1dab-22d6-4468-8cb7-e6375570e092,Air,Late,23c21966-e2b2-4967-b92b-60b4d89d877d
14.781414985656738,16,GlobalFreight,-10,-309,Bulk Order,Houston,2/16/20,d60204bd-a5b0-4b77-8320-e3fbb5a54eb8,Ground,On Time,23c21966-e2b2-4967-b92b-60b4d89d877d
13.062288284301758,14,MicroCarrier,188,-29,Bulk Order,Seattle,4/16/21,642171dd-9aee-4eab-bf29-190855e73c86,Standard,On Time,23c21966-e2b2-4967-b92b-60b4d89d877d
14.976667404174805,15,Shipper,20,-107,Single Order,San Francisco,5/27/20,da7eac46-d7ab-4a9c-91b6-73d12eed7d70,Express,On Time,23c21966-e2b2-4967-b92b-60b4d89d877d
13.201894760131836,15,GlobalFreight,-153,-102,Single Order,New York City,11/19/21,3b7f3b55-7aaf-494c-b9a3-c02fcd5b2a25,Air,Late,23c21966-e2b2-4967-b92b-60b4d89d877d
13.402336120605469,14,Shipper,9,-174,Single Order,Atlanta,6/4/20,9678902d-0d3b-4a24-b434-936f13b23612,Air,On Time,23c21966-e2b2-4967-b92b-60b4d89d877d
12.026354789733887,12,GlobalFreight,-87,-22,Bulk Order,Atlanta,5/24/20,4c4b7c99-da7c-45d0-a38e-d2a6d2e775fd,Air,On Time,23c21966-e2b2-4967-b92b-60b4d89d877d
13.934914588928223,15,GlobalFreight,-167,-13,Bulk Order,New York City,2/19/21,4aa5f39b-35f4-4107-9b89-d3c68c3abc05,Ground,On Time,23c21966-e2b2-4967-b92b-60b4d89d877d
15.190878868103027,16,BigBird,-44,-112,Single Order,Salt Lake City,12/10/21,89bed137-041c-4f3d-9570-24f1b39c9a4e,Ground,Late,23c21966-e2b2-4967-b92b-60b4d89d877d
16.982242584228516,18,Shipper,205,16,Single Order,San Francisco,12/22/20,691bebde-6981-4af4-a891-c4ac29f4a79a,Ground,On Time,23c21966-e2b2-4967-b92b-60b4d89d877d
12.050621032714844,12,BigBird,-97,29,Single Order,New York City,4/30/21,d851c581-1b57-486c-884c-ca4bf7f07883,Express,On Time,23c21966-e2b2-4967-b92b-60b4d89d877d
10.114038467407227,10,Shipper,21,-86,Bulk Order,Salt Lake City,8/21/21,09f1d2c0-0f92-467b-8d6b-fa8dd9ee8ccd,Standard,On Time,23c21966-e2b2-4967-b92b-60b4d89d877d
12.888006210327148,13,BigBird,-166,-21,Single Order,Atlanta,3/14/20,812b60c6-f5dd-4da6-984d-e848d662e76a,Express,On Time,23c21966-e2b2-4967-b92b-60b4d89d877d
7.365921974182129,7,Shipper,-159,-13,Bulk Order,Salt Lake City,6/1/21,a2636713-0ccd-49fc-bd6f-55294367a6ab,Express,Late,23c21966-e2b2-4967-b92b-60b4d89d877d
13.577278137207031,14,GlobalFreight,-186,-9,Bulk Order,Seattle,12/20/21,978ad77b-05f1-46ea-82ef-1773d8dbe487,Standard,On Time,23c21966-e2b2-4967-b92b-60b4d89d877d
12.597896575927734,13,MicroCarrier,-52,63,Bulk Order,Chicago,3/7/21,90f24ca7-6b77-43b8-a709-b14c414fef16,Standard,On Time,23c21966-e2b2-4967-b92b-60b4d89d877d
12.024162292480469,12,GlobalFreight,110,-19,Bulk Order,Las Vegas,4/7/20,b65950f8-0e4d-40a9-a4bd-806d24552ce0,Air,On Time,23c21966-e2b2-4967-b92b-60b4d89d877d
12.594830513000488,14,GlobalFreight,-337,64,Bulk Order,Salt Lake City,4/9/21,7ff668c4-f2e7-490f-bd10-619198638582,Air,On Time,23c21966-e2b2-4967-b92b-60b4d89d877d
11.977088928222656,12,MicroCarrier,51,-79,Bulk Order,Houston,8/8/20,37816d51-e131-415d-9347-0095f6f5028c,Express,On Time,23c21966-e2b2-4967-b92b-60b4d89d877d
13.274519920349121,20,GlobalFreight,15,244,Bulk Order,Chicago,8/10/21,e5485bc8-c908-4d9b-b912-63cdec8769d6,Ground,Late,23c21966-e2b2-4967-b92b-60b4d89d877d
15.943103790283203,18,BigBird,-29,188,Single Order,Las Vegas,1/13/21,269283a4-ae19-496b-a9fe-47d8efb7569b,Ground,On Time,23c21966-e2b2-4967-b92b-60b4d89d877d
12.138111114501953,13,BigBird,-29,255,Bulk Order,Salt Lake City,3/15/20,be8baa15-708c-4698-9ea8-5a14e76a39fb,Ground,On Time,23c21966-e2b2-4967-b92b-60b4d89d877d
13.962884902954102,15,Shipper,246,-14,Bulk Order,Atlanta,12/24/21,1dcf9771-840b-496e-b369-18d3cb27ead6,Ground,On Time,23c21966-e2b2-4967-b92b-60b4d89d877d
14.58551025390625,19,Shipper,-91,123,Bulk Order,Chicago,4/3/21,2ca4840c-9fef-40e0-90f8-7667c8cb3402,Ground,Late,23c21966-e2b2-4967-b92b-60b4d89d877d
14.12173843383789,15,Shipper,213,-43,Single Order,Las Vegas,6/1/21,f06fb34c-9dd9-444c-90a1-3f0f0ff9a058,Standard,On Time,23c21966-e2b2-4967-b92b-60b4d89d877d
12.009965896606445,12,MicroCarrier,-105,59,Bulk Order,Las Vegas,5/13/21,b223b5a1-ba54-4bc6-b4b7-02533599090e,Air,On Time,23c21966-e2b2-4967-b92b-60b4d89d877d
11.961858749389648,12,Shipper,167,10,Bulk Order,Houston,12/22/21,d7db400b-a557-432c-8b67-3b135c38f591,Express,On Time,23c21966-e2b2-4967-b92b-60b4d89d877d
15.107156753540039,16,Shipper,208,27,Single Order,Seattle,5/12/20,8df4b0e0-d2a4-4412-96c4-573f527a4f48,Ground,On Time,23c21966-e2b2-4967-b92b-60b4d89d877d
14.939327239990234,15,MicroCarrier,-50,96,Single Order,Chicago,8/2/20,578c589f-4ccb-40e6-a091-a7d5cdb3a807,Air,On Time,23c21966-e2b2-4967-b92b-60b4d89d877d
13.411676406860352,20,Shipper,-55,151,Bulk Order,San Francisco,9/14/21,4318be18-91f3-42f1-bc11-db9b334ea687,Standard,Late,23c21966-e2b2-4967-b92b-60b4d89d877d
13.994070053100586,21,MicroCarrier,199,41,Single Order,New York City,8/21/21,28a6528a-e6e0-474e-aa9a-4a7a1ccf8324,Air,Late,23c21966-e2b2-4967-b92b-60b4d89d877d
15.052364349365234,16,BigBird,10,-233,Single Order,Atlanta,5/19/21,f92f83ab-197f-4407-8563-a663a96f501d,Ground,On Time,23c21966-e2b2-4967-b92b-60b4d89d877d
13.937166213989258,14,MicroCarrier,-141,10,Single Order,Seattle,3/12/20,1cd816ff-6f9c-486f-b6a1-ff4f123a2a68,Air,On Time,23c21966-e2b2-4967-b92b-60b4d89d877d
7.071179389953613,7,MicroCarrier,69,-62,Bulk Order,Salt Lake City,2/28/20,4ca4fdf8-2fb0-47a7-9f24-306b0b66ffb2,Express,On Time,23c21966-e2b2-4967-b92b-60b4d89d877d
14.028484344482422,14,BigBird,15,-127,Single Order,Atlanta,6/25/20,27f1b039-6e87-4873-afba-58d3f93efe5d,Air,On Time,23c21966-e2b2-4967-b92b-60b4d89d877d
13.911161422729492,13,BigBird,-103,-40,Single Order,Salt Lake City,5/26/20,b4648ec7-0207-4339-a8a2-575c5fdac25c,Air,Late,23c21966-e2b2-4967-b92b-60b4d89d877d
14.891963005065918,15,BigBird,-111,27,Single Order,Chicago,6/12/21,e3e600c5-8c13-4de3-9ef4-fa915fc6e0b0,Air,On Time,23c21966-e2b2-4967-b92b-60b4d89d877d
13.318984985351562,23,Shipper,79,-121,Bulk Order,Seattle,7/21/20,75e686c6-4589-4961-991b-59190bc55957,Standard,Late,23c21966-e2b2-4967-b92b-60b4d89d877d
6.832490921020508,7,GlobalFreight,52,-70,Bulk Order,Salt Lake City,8/17/21,ff341cf2-509d-4006-9339-78fb7b4ec08a,Air,On Time,23c21966-e2b2-4967-b92b-60b4d89d877d
16.519405364990234,17,Shipper,163,18,Single Order,San Francisco,2/1/21,2bd38c60-bad5-46fc-89b9-f36e88caab05,Air,On Time,23c21966-e2b2-4967-b92b-60b4d89d877d
11.968015670776367,12,BigBird,92,-8,Bulk Order,New York City,7/25/21,b6cd9f67-0089-4bb5-9c6d-dccb357180d8,Air,On Time,23c21966-e2b2-4967-b92b-60b4d89d877d
15.848844528198242,19,Shipper,-190,50,Single Order,San Francisco,7/15/21,240ad708-64b2-4e4e-a41a-8a3d46bcd35f,Ground,Late,23c21966-e2b2-4967-b92b-60b4d89d877d
14.53156852722168,21,MicroCarrier,-183,-8,Bulk Order,Houston,5/30/20,662934aa-9966-4b82-8d2e-769741845590,Ground,Late,23c21966-e2b2-4967-b92b-60b4d89d877d
14.23851490020752,15,Shipper,-46,-225,Single Order,Seattle,9/20/21,10beb165-2785-4712-aa99-f99c144b3783,Air,On Time,23c21966-e2b2-4967-b92b-60b4d89d877d
14.206888198852539,15,BigBird,-245,-16,Single Order,Seattle,5/16/20,d238966f-1cc3-40c7-be8c-e0ab41165845,Air,On Time,23c21966-e2b2-4967-b92b-60b4d89d877d
12.843125343322754,12,GlobalFreight,75,-35,Bulk Order,Seattle,9/27/21,49b61a99-0a69-4f8c-bfa6-6ff8168651f5,Air,Late,23c21966-e2b2-4967-b92b-60b4d89d877d
14.052591323852539,15,BigBird,190,47,Bulk Order,Atlanta,8/31/20,dcf55e2f-5b8a-418a-b22a-39a9cbaab4d7,Ground,On Time,23c21966-e2b2-4967-b92b-60b4d89d877d
13.978248596191406,14,BigBird,112,8,Single Order,Houston,5/26/20,1b16157b-f0bd-47c8-8682-92a2c399b1bb,Express,On Time,23c21966-e2b2-4967-b92b-60b4d89d877d
